5832,12,2024-02-25T02:15:18.943902,15,69,5d327adb-e22e-433e-8ebf-7efa967ee9d0,92062788,262,158
1981,35,2024-08-12T14:11:27.164581,10,45,066e37d1-442c-4a6b-a797-4c9111b17162,61871554,207,45
3705,9,2024-11-17T06:40:01.517661,5,11,c80560cc-8bc3-4504-b398-4472c1116799,68538002,87,206
8616,27,2024-06-30T08:44:31.113612,12,34,10caf256-1631-4c97-9dc1-af457f31cb34,12836481,77,127
4986,48,2024-06-08T12:25:06.432213,10,67,e12b8909-61ef-41f7-8e73-57b75bbac817,76938401,29,92
6929,44,2024-01-11T19:40:19.023879,12,1,5b9f1a18-9423-4138-8788-abba63a824ed,16748645,197,315
9944,41,2024-10-06T00:07:38.191766,6,64,de68bc55-e1ca-401b-9c38-cfa7936b6764,95235464,231,194
4866,26,2024-07-14T12:11:05.781096,16,89,43c44ff8-36f6-4544-b0c3-f13396af80b4,52274255,138,13
1293,40,2024-07-13T07:48:19.626205,20,75,f038ec20-5be7-4320-883a-42c69802fdaf,32081266,241,48
8462,19,2024-11-13T06:57:57.700844,11,70,60219ad2-e809-47f7-9af6-5d2f7ccbbc3b,58475866,10,380
9346,26,2024-09-09T12:30:47.681548,4,6,29ce6f8f-dbef-4620-9556-da948876963a,32829983,421,268
6201,21,2024-05-03T19:24:58.095056,7,99,b6bfd0a0-6290-45b9-a511-4e8ab68b00d8,45129477,398,45
9727,24,2024-12-02T05:31:39.745986,6,40,0c0013a0-c904-4623-afb9-598a6446d371,63775957,351,490
6448,11,2024-07-18T14:19:51.221696,3,26,d9f2f2a3-0f4d-45de-ae5e-1ded7e2dd556,59621225,148,191
1352,25,2024-01-22T02:30:02.530274,15,30,40a99c75-b4f4-4ee8-b2c1-ea4182af215f,15603800,148,396
1804,18,2024-03-05T04:06:48.287330,18,46,069b6594-e1cd-435e-9a58-7b7d71c12e5d,88367908,261,366
3238,37,2024-06-01T10:58:16.639966,17,22,759dcf80-23ba-4fa3-bb2f-2666b202ddef,33845611,408,397
7893,30,2024-05-27T23:02:01.873107,1,3,267858fa-4d45-4f1f-a66c-9e0c19ff453f,21535910,63,102
8871,49,2024-08-13T08:50:05.777878,3,67,381c3c19-2cb7-41af-91bf-97abc30cfb6b,68120824,105,236
1280,3,2024-01-18T16:15:01.643515,13,67,5459a746-02bc-49dc-8ba3-d78e402993d3,39599564,214,309
6883,19,2024-09-03T03:17:04.922673,18,30,0702524c-7b72-4f14-9c9b-fc28e3fad682,59113731,22,39
2076,5,2024-03-30T12:43:17.414071,18,23,6cbb812c-017d-49b4-b23a-eb370d711cd2,55279969,72,13
6869,1,2024-01-14T15:12:11.131210,15,87,8d393402-280d-4995-9583-a975b01d1be2,66840341,443,490
7779,14,2024-09-21T20:12:00.430127,4,56,73580db5-08a2-4b62-9322-5f81a7e46636,55286856,142,104
1466,19,2024-02-29T00:36:56.108136,3,62,a90c0ba3-25af-4864-b4ed-883c20aa6c80,69326384,280,156
3404,48,2024-11-09T17:54:03.841890,15,9,20dc9d08-6e42-4c51-972c-515eadc6806e,38133505,247,118
9728,40,2024-04-27T18:43:09.445854,20,76,1187a2f8-1d1b-4fe6-9293-9a0d3274fcc3,38244774,46,178
1279,47,2024-02-17T17:46:45.088327,12,38,523e0ed1-a780-4959-bca4-b319b0fbb63d,45681319,359,457
2626,25,2024-06-03T10:33:55.949715,6,40,1492e22d-bb34-435a-93dd-8e3c49b04ae7,27622361,156,482
5721,47,2024-05-21T07:59:47.906239,10,38,f1147c8f-65cf-44e1-bcab-3337c6d9fd11,97716593,146,369
1132,10,2024-01-06T09:40:37.824056,2,86,5360c5cd-9296-47a1-a81a-62d060a10bcb,76903572,153,337
3951,44,2024-09-30T18:14:57.236812,12,88,5e2d1eb0-e375-4953-9f1c-972b9237d0a8,64030648,392,394
6590,48,2024-04-27T21:51:43.433578,20,86,cf83c742-ca17-418c-9771-350fc7c14b69,97325465,94,333
9406,41,2024-11-17T01:41:04.855189,10,88,99abb226-997a-45af-b355-6f13e5589aa8,26526725,332,415
6634,48,2024-05-27T03:07:43.381754,8,36,9eb01273-4938-4906-84ac-59d17796ed05,89679812,78,209
1326,44,2024-05-10T23:32:31.373068,18,61,c5cc20b7-90b7-4a5f-b90e-8016bfbaebcb,24363570,478,458
9626,35,2024-11-22T03:39:00.147647,11,92,8410777a-46a6-4669-aa9b-afb1998c6a83,56931512,131,484
9326,2,2024-09-28T10:13:16.344009,10,61,56e84399-9955-4ee2-aef0-bd2063f7bbea,76265943,81,117
1829,35,2024-03-02T19:15:13.637071,4,38,38deb1c6-c836-449c-a4cc-9a821da9ff93,99126956,115,469
1959,13,2024-11-18T00:09:28.390349,10,75,466237e0-fd5d-4fd4-977b-495853b596a5,19296047,305,189
9937,49,2024-01-09T03:40:23.039812,14,22,36a2a013-8766-4cae-b404-a558d27881f9,37515738,325,164
5630,12,2024-04-27T15:42:16.751363,17,71,523c3148-507a-44b4-854d-9f704f8b3b92,33521473,70,143
5411,36,2024-04-14T11:36:24.601579,1,45,0a5d6b9d-2ee0-4c3d-9ab2-b405944b0db5,13852986,279,465
4773,25,2024-02-03T09:41:34.826698,8,24,dd8ec867-2a9e-4ff3-8ee1-861cb535b7fb,87690185,303,42
3859,5,2024-01-02T05:55:31.796757,14,64,06908cd8-9144-4495-b147-064b9d9fce2c,71322375,33,173
2431,42,2024-03-18T23:49:17.595550,20,74,9b9c002c-03f0-4fad-9cd0-a3e0ddfc6ded,33788330,80,385
6357,30,2024-02-27T18:01:46.448500,3,11,cc121cca-a3c1-425e-a2ab-7372e5d968a3,16828701,31,49
5281,15,2024-05-04T11:30:12.347586,8,63,f7c15937-dad8-43ca-8bb6-65172b801155,44594376,395,480
3224,32,2024-07-29T19:13:31.359048,2,85,7fb55aa8-3187-4ad7-bd75-510c03b13108,43622548,118,14
5343,29,2024-09-23T14:13:40.592982,14,57,bd52722e-09b7-4ac2-85b4-89d07f59d040,53563967,385,222
7616,9,2024-01-26T15:20:23.562780,17,100,43e059c9-e54b-415c-ab00-d244b8360385,12488176,124,110
6662,42,2024-01-18T09:47:44.741633,15,2,1e43f23f-110c-4daa-93ed-b934e1d47225,33748921,72,441
5331,6,2024-11-23T22:33:24.488186,13,48,d77d9b84-1e1a-4601-933f-396276796d5e,87737062,287,145
7617,27,2024-08-08T02:42:10.639158,11,82,30ed9faa-9bcc-409f-981e-b220f9bfb67b,94130431,208,55
5328,8,2024-03-16T05:21:26.482108,4,75,e5b62a02-cf57-4db3-a493-c9f406d2c4a8,21836396,206,62
9098,30,2024-01-31T22:24:52.235505,17,35,40f0278a-3389-4a4d-84c8-d7c21854891f,27748517,349,61
7627,34,2024-10-06T12:20:46.389910,16,12,36aecf5a-c37f-4550-b8d3-67ba1a740ac2,66395147,207,100
9359,25,2024-10-17T02:38:12.106311,4,80,a77b972f-a748-465b-a05e-cf4f3fcd8f84,46782089,398,478
5971,32,2024-04-04T05:42:01.063006,12,59,da0eec6d-6974-45fd-8bb3-19684c9ea332,95635218,68,83
9852,2,2024-03-05T11:56:24.991614,13,62,7f98738f-da24-4873-8017-67555f3c8add,39087560,49,257
5524,45,2024-01-09T11:52:19.499751,11,39,0a729e5e-7fcd-4742-8611-29c79d399be7,64364280,233,179
7672,42,2024-01-07T15:46:07.814948,1,82,5d23eebe-2681-4c4d-8747-c10953744bfa,81871410,134,55
8065,26,2024-10-11T22:30:48.144504,2,3,2554a49a-312c-45d6-99e9-bf8220beeb64,58974003,343,59
2315,49,2024-09-28T14:03:19.902558,13,9,378da0d7-fb43-494e-af0e-2c99af1277a9,38659303,147,239
8126,22,2024-05-25T06:52:37.210055,13,4,07f259b0-955f-4f08-b3fa-f7df5967537d,86123745,457,475
5090,20,2024-01-01T07:29:16.901387,3,100,4fa7cf38-bdc7-4eb6-80f5-e69c73d6f0a2,93382864,91,469
5094,4,2024-06-23T05:00:35.661651,16,70,0e9944ff-dcd5-4593-9e46-0a7c979182ba,95570902,349,454
4696,41,2024-04-10T00:53:53.843324,2,25,30db27c5-30bd-45ca-8aa7-956f1fa1fab2,23380446,219,455
5906,17,2024-06-27T22:37:00.294954,4,66,bdaaa43a-fa2a-49d4-889c-cef9fdedc98f,94263822,392,76
4617,44,2024-02-16T19:53:02.712011,18,59,6aa65fab-be1e-44b9-97eb-1c1e472dacfb,88109545,355,367
4549,6,2024-09-13T01:36:14.625472,13,35,defbded4-b0ef-486f-9743-1d0dab33470e,82548755,251,245
9669,15,2024-02-29T00:15:42.205858,7,43,85446451-1507-4918-99a5-894a0a9194bf,99854613,52,48
5965,23,2024-01-08T06:49:42.756443,9,14,20ea3622-262e-4d0e-9567-119fc1b668b0,84914218,38,259
5926,15,2024-07-25T16:32:04.509859,12,3,d37b9d30-181a-428b-806c-4ebe9b225fa2,73773156,49,352
3397,12,2024-06-12T16:52:22.841589,3,89,139409c5-1626-4e9f-8841-28209ab59289,95343248,329,111
8334,4,2024-03-23T20:10:52.236724,11,26,e04d0c0d-7a85-49d9-b466-1d4f900129b2,93700833,418,104
7400,24,2024-05-19T18:57:38.606886,9,17,be609208-0432-488b-a734-170ce8140dd6,36853025,205,278
8638,14,2024-01-09T03:55:56.888792,6,71,6e9c6d3c-2365-4fc5-98bf-009fbf787929,72556304,303,357
2165,16,2024-03-02T09:16:54.890455,4,99,3df57af0-b219-45d5-b8cf-46d58de1fc5b,34417313,149,214
1010,3,2024-09-20T06:10:48.160744,5,28,8b1b8be5-0884-47f8-b980-78ee2b78561d,24386802,450,467
7064,1,2024-03-01T09:34:37.793426,3,33,dc20c364-524f-45c8-90a5-ae8c95daa049,89917693,284,363
7220,38,2024-07-15T19:50:58.785369,15,71,ac14a34d-f447-4ae2-9a11-889abb0476dd,57317878,255,429
9343,19,2024-04-10T10:47:46.367298,7,36,a5fac85c-971a-4c6d-ac46-38ef2ea3b0c8,33676096,442,77
5132,45,2024-11-23T00:57:18.692843,2,30,ae600dcd-97fc-4686-a0e8-251bd6483b8e,78193808,311,472
8949,47,2024-10-19T01:37:32.977461,1,7,dad43f45-5969-4b4f-ad13-c31523407e3b,56945117,221,209
3141,22,2024-10-04T13:06:11.490408,18,73,51b86506-bd43-4d07-a68f-d3f253489cda,50058619,169,340
5975,34,2024-10-14T09:47:04.231429,16,37,fc9a7ca4-0ea9-4c56-8dec-7af968e4f348,13668573,365,332
6287,3,2024-08-20T09:35:43.808551,4,97,6301c1eb-2f1b-482d-a632-0cf2168f8136,30733637,253,157
2535,6,2024-03-01T10:29:31.605005,14,86,8396c57b-7fe3-443e-94c8-00dc1f1a10a3,49366190,130,494
6340,33,2024-02-21T05:36:39.887103,8,65,af77e91c-b551-43a9-be70-68343838a7ae,18431062,238,385
4528,34,2024-10-22T17:08:16.297703,8,29,e20a18fb-d67e-4bb7-a49b-89058b1d3b31,32288885,438,270
9806,10,2024-11-25T14:43:13.916102,4,55,1f5bb837-5197-467b-8ce8-1f862c370cf3,16163383,280,414
4477,24,2024-05-29T07:01:58.225464,11,67,64ac5e2c-7d86-4aff-b231-1cc186289fa3,88842375,230,34
5586,18,2024-06-13T15:32:36.296128,7,20,2e33bac9-80ae-4e44-846b-8f8b7cf1e73a,82922160,264,274
7717,23,2024-02-25T06:46:55.558829,9,72,ce974906-6b4b-427a-8a46-9ecbd153b02c,72991313,171,89
8875,5,2024-11-06T20:38:33.916015,2,30,6c614d00-b77f-4697-a2ca-f1e0a45ca6a4,32691020,323,225
6169,12,2024-06-03T01:55:03.205986,3,13,bc8bc3c4-9be2-43e6-b788-136017c9eefc,68210293,149,324
3817,27,2024-07-19T10:28:36.412711,12,8,6cb11fbb-a36d-421a-9b2c-7f5ef020f243,58023097,452,106
7174,32,2024-10-20T20:51:40.537024,18,77,9f24ee5d-17a1-432b-b42b-1a2b12e68dc2,34452904,104,344
6058,40,2024-05-07T21:31:50.322814,11,36,c609a203-18b7-4490-a4bc-f30e9639886b,64060753,260,252
1692,19,2024-04-22T20:23:56.732156,1,15,17831dc8-789b-45ab-a0e3-c6759a79266c,54480755,67,348
9963,9,2024-05-04T20:21:37.582278,10,29,7f3b9f7c-7198-4f21-8a30-7f5276ac039b,38556700,211,444
9719,13,2024-05-10T07:32:59.695553,14,41,89fd7a31-eac4-4e7e-bdde-7bf8f88c56e4,13088937,278,208
5573,26,2024-11-27T14:52:04.068866,11,7,f304836d-19eb-4651-a3c3-c71aba9861ce,70967759,11,387
5111,43,2024-01-10T11:57:32.857506,4,98,aa2c836c-877b-4f53-801f-d0635e4d6caa,99115835,226,145
4334,9,2024-10-23T01:52:45.669769,18,6,e582a71d-ac38-41f7-8517-4ab6d1356913,66512986,471,48
8839,17,2024-08-12T20:07:52.837095,3,73,a1b1bf6b-abb8-4f95-8045-6d6ecb5d6201,48328086,454,251
1023,15,2024-03-07T08:43:45.683492,4,5,75bc1851-6d91-4868-bf00-a5e3fd59786d,44902301,253,309
