9738,5,2024-10-13T05:03:04.534491,4,32,ab9f2302-5775-4fa7-9778-8fd3caa726d5,37463490,77,334
9616,34,2024-04-30T15:46:46.808108,17,60,5a4a6444-e0c3-4352-ac92-82824007cc5c,84181548,419,401
7885,4,2024-03-18T10:38:26.787659,16,31,b207b607-eff0-45c3-bfbb-ac243a16ced9,64449023,371,4
4880,44,2024-02-08T12:59:55.784749,14,69,09ee8786-16d5-476e-9f89-5147d077a89b,99163924,31,497
5697,23,2024-05-29T12:40:46.845483,17,22,7ad13038-f79e-421a-be1d-68d8bce1b23b,65202919,240,12
2384,49,2024-10-16T01:45:34.741475,4,56,a369d217-b129-4cda-a715-d57ac3e8f51c,47596108,28,337
3238,34,2024-05-29T19:49:41.635945,18,2,5bf7baac-0edc-4b5e-bc0d-99ae36f0fda1,28278863,457,306
3797,2,2024-07-24T15:58:42.436658,15,29,10f09672-650c-41e1-aa66-a84aee8cb9e6,94413614,158,163
4441,16,2024-05-11T09:02:33.187317,16,91,0b9050c7-7745-41a8-8379-614082a1747b,66990993,74,207
9784,12,2024-11-01T06:18:46.847636,3,73,a48a7a82-b99f-4df2-9abb-c68251b2a50d,84094861,178,452
1071,1,2024-05-08T05:25:58.907901,3,40,8b43bf72-02fc-4c42-875e-911dd0cb07ca,61251545,233,170
9095,29,2024-11-14T09:24:19.685367,4,12,dad58b4e-53fa-49b4-8279-7fc819c9b5a0,25964668,405,320
8531,36,2024-02-14T17:56:03.793820,10,33,97c84195-7c50-44ac-b05a-8f78f365cbe8,17151364,294,73
5482,35,2024-10-21T19:13:18.784388,2,39,16657748-703f-45e4-8e2d-b40cf079ba30,36232642,85,168
6253,44,2024-05-19T23:53:03.654362,12,55,e9fca321-0685-4b35-bf61-a32214732b28,22221388,124,361
2083,20,2024-02-28T05:13:30.098235,15,9,b0c99680-295f-46a2-8405-621dada99b0e,69014624,369,49
3226,36,2024-02-09T08:01:26.393302,20,90,6c11e7ae-f47c-4a85-9470-86cb78834210,42984822,362,374
5516,42,2024-02-11T08:14:27.472396,12,71,fc7b9630-2da9-4192-bad6-4a1533db7f37,82808231,369,298
7669,11,2024-02-09T14:02:15.365550,6,12,b7a2a1cd-e3e8-453b-b694-9bc733a70dfc,63943667,227,207
2025,43,2024-05-08T05:20:03.037013,19,86,6620eb79-e7a0-4087-9fca-22564dc59d58,34738898,302,151
9728,23,2024-03-22T19:28:53.969661,19,91,31328fd4-e696-471d-9595-8bba94a953a7,66557623,291,62
1392,47,2024-10-22T20:55:31.722777,1,27,d9ecacd3-2f54-4e36-8506-48c49ff8a2df,65302424,425,407
9824,20,2024-11-27T21:39:20.057666,20,95,ea3c044b-2e69-4afa-8a30-4c74a56d0768,27200350,436,371
4999,39,2024-11-03T01:11:31.981330,13,53,d3a20358-72dc-4383-bcb0-d528bea3af50,83423361,4,170
7992,15,2024-02-21T02:44:14.618467,13,100,7688bd26-21b0-4982-a34d-f19b86d707d5,93753347,431,56
2418,32,2024-09-07T17:54:20.303909,7,93,5ed91393-39e4-467b-9472-d7965f27768f,79675441,10,277
4973,43,2024-11-20T09:03:20.231374,17,56,e138fb0d-d5d5-40d2-9ebf-ed5430c0718d,49459430,392,488
6768,18,2024-07-04T22:50:07.005858,20,89,1cff25f0-15d4-47d8-b62b-903c4e8014a6,33134788,335,157
5974,21,2024-11-22T01:07:54.317706,10,77,6ac25dab-5a92-4a53-a460-6eabd9e47f07,23475462,40,399
4895,26,2024-07-25T05:14:40.842308,5,6,1f2ca3ed-1f9f-467e-ab95-6a2d7ad78585,20563118,305,431
2377,27,2024-04-27T06:32:52.262152,2,73,59f82188-2b60-4dee-b34d-a4ef735984f8,10603505,388,102
6707,3,2024-01-31T04:45:29.006661,5,34,f1a2a8d8-46cd-47b7-a3b8-2b7b0615465b,25133064,235,423
2989,22,2024-04-19T09:18:50.293088,4,16,0cdd0208-3899-4b96-abee-06e25a3dd1c9,51541374,142,107
2298,22,2024-03-22T03:41:04.339045,11,31,4c51b72e-20ab-4af7-8121-0a9897893865,19764930,418,263
4399,14,2024-09-20T22:39:16.638330,1,57,f0691be9-5935-4a29-8f99-7c2f615a2f63,76636287,104,211
7000,2,2024-09-16T16:22:35.723311,3,4,f036c608-031a-4d8c-85c2-5c38551b1317,96684819,309,392
9922,50,2024-08-05T21:39:17.743983,14,23,5cb0113d-505c-479e-bffb-b356f53d380a,21528968,379,66
5317,10,2024-05-22T04:11:29.639664,1,98,1e9954a1-ddf4-4fc6-bf7f-59116eeac026,99302177,193,91
1987,25,2024-04-24T17:22:06.996624,20,21,c296e6ed-8a8e-455d-9e6b-47bed46ef976,58335086,410,341
6260,13,2024-08-21T17:23:59.854833,1,95,c007e2a3-c241-4540-8ebd-5ac94bdf2210,44562671,201,244
2911,2,2024-05-14T08:48:57.141385,9,16,e99ec4e0-ee72-462a-be75-4c61087714a2,54092080,228,382
4708,26,2024-07-22T15:41:41.666393,4,81,5db8f7fe-d5d1-4f47-803f-ab074d50b34b,43741982,189,209
1234,18,2024-04-04T19:03:52.656770,3,69,6ed70e85-bedf-4f5a-b759-659c19d75894,71900407,444,111
7118,49,2024-04-21T15:43:09.288427,14,80,9d2ecdf0-dabb-4be8-8f0f-55267142d083,77300826,133,21
5469,15,2024-03-22T20:51:00.054121,15,64,c5aa2121-0b42-4f5d-9f9f-7fb9411488a8,66769326,28,283
1584,6,2024-01-16T10:00:06.360391,6,84,66156a4d-5a05-4993-be92-6a8dc0e86338,47546885,457,188
3525,22,2024-10-30T22:27:28.910534,6,13,5730d322-262d-40cf-afcb-4f90355bb689,13050733,234,275
4016,27,2024-10-01T10:11:22.611777,17,90,2bd2e295-0c7b-4a36-8a3b-b8c767fe893e,90037278,368,406
7748,47,2024-02-28T14:20:00.651590,4,30,160cb898-ee15-4e54-b9b9-a1937c8fb025,64072793,210,49
5927,19,2024-03-18T22:57:17.575364,1,5,34177ca6-1265-4921-ba0b-e31294db3e5a,40605482,242,191
9755,47,2024-11-05T03:31:12.509587,14,17,6878c723-9e2c-456f-bf0a-9cff96e32b92,41803036,89,116
9037,25,2024-10-04T05:35:42.182115,11,7,ab97a002-b9da-43d8-9aa3-79baff4e0592,50726610,378,371
5087,23,2024-07-19T05:29:06.557370,19,36,fe648e53-b77c-4849-85f1-4df4d4c0c86f,63973225,449,370
2727,46,2024-11-11T09:26:54.858166,3,94,c1ba747e-c951-4e13-a36d-6e606cbea22d,30770126,242,73
4627,31,2024-11-11T00:08:42.242947,10,40,481f402b-1e93-4893-b4bc-e70c3a640b28,52245982,70,261
6254,33,2024-01-03T06:29:57.024932,18,72,f8a7b2ee-510f-45d0-acc1-41aaf8793d01,79949291,392,221
9663,38,2024-08-24T23:14:55.206342,6,47,fc5aa2ab-90f8-4342-bd91-50045b3d8ca3,80019690,248,384
7896,11,2024-10-05T03:39:39.980528,19,1,1209a06c-f2d3-4e00-9e9a-b9a7c1cb6a84,20813317,353,348
2306,41,2024-08-17T08:43:24.204813,7,28,bf7913dd-0005-4d36-a15a-8acc2a9327c2,10446281,162,186
4806,42,2024-03-10T21:26:36.610926,20,15,6e1faec9-f3cb-4f93-b4bf-0cb90ead048c,44114242,142,398
5437,36,2024-01-11T17:59:54.925455,20,60,32831f2c-8377-40a6-a6a2-3f26d8379d92,41691069,117,347
8840,25,2024-07-26T11:45:36.726393,10,82,1ae24510-bfa4-4f5c-815e-f2f9cf10d20f,11655763,170,428
8764,6,2024-02-25T19:04:21.911063,8,73,4f94bbe1-5392-4337-998d-6d66ef8e89ac,48777968,188,445
7344,14,2024-11-18T10:44:08.436650,2,22,431a32b4-cbc9-43b6-870c-38aed2578494,86917657,25,478
9221,19,2024-05-27T15:43:03.100637,12,83,f87bd132-e01b-4970-816b-d1e06d45014f,45063862,113,269
1181,45,2024-03-04T20:12:14.008133,12,42,15d66e12-264d-4a6e-8ef1-f133e0025e88,43618527,362,234
5668,12,2024-05-30T05:45:45.515200,5,45,be9fcccd-7066-4978-b5f2-f30878492535,46904801,288,143
8506,26,2024-10-21T09:52:01.653184,10,17,c712d943-0515-439e-af7f-1aba69601a9d,32526086,423,11
5073,30,2024-08-20T08:05:21.053247,2,82,7c338f49-46c1-45b7-bdde-241802c07adf,17591953,116,314
6935,14,2024-01-17T21:25:15.851361,5,99,bd9e1b40-cf18-4e9c-851e-c0b1963bdda3,95040288,197,35
7417,29,2024-10-29T07:59:57.795648,12,4,90ff85e2-2a56-4524-8fff-224a8fd111b0,28921403,418,167
5432,19,2024-10-18T19:45:06.742314,16,67,607a54fe-fe48-4908-8dbb-7cedc9e32744,94779778,188,236
8043,39,2024-08-10T05:49:22.865146,4,93,a45c8840-9506-4080-8940-e7ab21f531e7,67480978,163,485
3707,34,2024-09-24T05:59:00.528229,1,35,0eadfbc1-57f4-48ef-ab1e-cd1baebf1c29,21792600,380,185
6213,16,2024-05-31T00:26:20.615033,6,83,4ed2e8e2-074b-43c4-9db2-a45f1c28c639,21650109,404,423
1656,13,2024-07-21T23:05:20.038985,6,14,e7322809-ab43-45e2-956d-057c69486947,16708637,86,435
7819,34,2024-11-04T03:22:36.351836,18,28,340cc506-e36b-4a54-98ab-6cc82001cc37,96467829,240,234
7371,31,2024-08-26T04:58:08.297703,2,28,14007f98-1818-47fc-b0cd-6b00610af84a,81476729,173,452
7479,30,2024-01-07T02:08:16.056538,12,32,f46a7b77-1b63-4ec8-9750-1ba01771aeec,41052655,118,299
4869,39,2024-10-15T17:59:57.533293,16,12,c3d9314a-624c-4213-9465-f67802cec8cd,77937140,313,27
6620,12,2024-08-08T13:18:15.973691,1,71,7c8727ee-62d0-4adf-bf4f-9e22a4d8b78f,84527476,165,35
3684,3,2024-03-16T17:40:57.267370,6,56,e87c25d6-89ff-422a-a686-28173b6dbfd1,46064651,379,349
4533,3,2024-11-07T22:49:19.891378,16,45,57b52f05-8e7d-46bd-8200-973bfee107bd,37901384,237,367
8713,2,2024-11-10T12:17:56.520302,7,23,86ab3b43-de9d-4dd9-9be9-eaeab637551b,85390840,133,62
1968,45,2024-09-19T20:46:28.023425,8,96,2741cec0-aaa7-4344-8367-6fe9cec2e853,10470117,260,186
2796,10,2024-06-07T02:28:02.742933,20,67,d31d33f8-18df-4cd5-a1ac-0290fa22845c,83104856,344,439
7985,31,2024-06-25T20:35:41.153458,6,87,13b4ab5a-9251-43aa-9249-307e30955682,23840937,321,333
5755,11,2024-10-14T10:38:35.757956,6,13,548dc0ef-f894-4dc1-b3d5-1d915b26b5c7,28100326,86,26
8616,4,2024-07-09T14:52:44.402247,11,39,aeb566a4-3677-43cc-98d6-edcc614e2c62,63430560,147,477
8025,33,2024-11-17T12:12:57.542128,7,48,49eb2b29-7e86-4a11-b32e-730b60acb924,50313480,353,216
6526,33,2024-10-22T05:30:07.343217,11,36,b6e66be4-3f7f-416a-9341-e9f711a2ad65,11653990,105,370
5569,48,2024-01-26T04:33:56.726466,10,67,3abd5c10-5d02-4557-aaab-29e31252fa02,23362188,105,204
4567,7,2024-03-19T10:20:57.601012,10,25,010d712b-de73-4235-886a-e2ec1dd0b7e7,34713812,229,148
1012,5,2024-11-11T20:42:27.209805,11,12,894ed898-5152-4aa9-8124-bbcee7e2c216,23404628,281,197
